2015-09-30 12:00:00 -0400,49.885423728813564,18.547796610169495
2015-10-01 12:00:00 -0400,48.77947916666668,17.338333333333342
2015-10-02 12:00:00 -0400,52.49458333333332,15.7871875
2015-10-03 12:00:00 -0400,48.07572916666669,14.238020833333328
2015-10-04 12:00:00 -0400,43.53354166666666,13.43052083333333
2015-10-05 12:00:00 -0400,44.676875,14.292083333333338
2015-10-06 12:00:00 -0400,44.43114583333334,14.128020833333336
2015-10-07 12:00:00 -0400,44.776249999999976,14.02395833333334
2015-10-08 12:00:00 -0400,44.8713541666667,14.796458333333334
2015-10-09 12:00:00 -0400,45.02583333333333,15.206979166666665
2015-10-10 12:00:00 -0400,43.942187499999996,13.763541666666663
2015-10-11 12:00:00 -0400,45.15354166666666,14.575624999999997
2015-10-12 12:00:00 -0400,46.178125,15.033958333333336
2015-10-13 12:00:00 -0400,46.67468750000001,15.226770833333326
2015-10-14 12:00:00 -0400,46.30427083333331,14.461770833333338
2015-10-15 12:00:00 -0400,47.04833333333332,14.176979166666667
2015-10-16 12:00:00 -0400,47.29927083333336,13.367604166666661
2015-10-17 12:00:00 -0400,46.90864583333331,12.195937499999994
2015-10-18 12:00:00 -0400,45.124791666666674,11.075104166666668
2015-10-19 12:00:00 -0400,44.22968749999999,10.817083333333327
2015-10-20 12:00:00 -0400,45.54583333333333,11.21020833333334
2015-10-21 12:00:00 -0400,48.47322916666667,12.125520833333331
2015-10-22 12:00:00 -0400,50.874583333333334,12.4209375
2015-10-23 12:00:00 -0400,47.714791666666656,10.9365625
2015-10-24 12:00:00 -0400,44.99822916666668,10.273645833333335
2015-10-25 12:00:00 -0400,44.068854166666675,10.446979166666667
2015-10-26 12:00:00 -0400,45.05687500000001,10.628645833333332
2015-10-27 12:00:00 -0400,44.80989583333334,9.920312500000003
2015-10-28 12:00:00 -0400,45.81302083333335,10.190104166666666
2015-10-29 12:00:00 -0400,45.63673913043479,10.975652173913048
